id,category,sub-category,district,circle,village,latitude,longitude,What is the type of the road available to the asset?,What is the type of the mobile network available at the asset?,What are different Mobile network service providers available at the location?,Does this electricity pole also have telephone lines ?,What is the electricity pole made of ?,What is the frequency of maintenance or safety audit ?,Are the wires insulated ?
5929,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58319,93.84428,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,irregular,yes
5930,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.576490000000003,93.84729,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5931,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58365,93.84408,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,irregular,yes
5932,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.576390000000004,93.8464,kacha road,2g unreliable,airtel#vodafone#bsnl,no,steel,yearly,yes
5941,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58335,93.8436,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
5968,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58518,93.85384,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5969,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58444,93.85473,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5970,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58445,93.8544,kacha road,2g reliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5971,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58475,93.85431,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5974,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58532,93.85432,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5981,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Tajang,27.59541,93.84221,pakka road,2g reliable,vodafone#bsnl#airtel,no,rail,irregular,yes
5982,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58536,93.8545,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5983,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58591,93.85549,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5984,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58544,93.855,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5986,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58603,93.8557,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5988,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58502,93.85433,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5992,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.582040000000006,93.84226,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5995,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58192,93.84247,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
5997,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58188,93.8425,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6000,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58193,93.84319,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6004,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.5822,93.84381,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6008,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58257,93.84329,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6010,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58248,93.84328,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6011,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.582490000000004,93.84353,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6021,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58191,93.84261,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6023,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58248,93.84328,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6027,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.582490000000004,93.84353,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6031,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.582490000000004,93.84353,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6056,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.59003,93.85222,footway,2g unreliable,vodafone#idea#bsnl,no,steel,irregular,yes
6057,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.5899,93.85287,footway,2g unreliable,vodafone#idea#bsnl,no,steel,irregular,yes
6058,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58963,93.85266,kacha road,2g unreliable,vodafone#idea#bsnl,no,steel,irregular,yes
6059,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.590940000000003,93.85699,footway,2g unreliable,vodafone#idea#bsnl,no,steel,irregular,yes
6060,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.59004,93.8537,footway,2g unreliable,vodafone#idea#bsnl,no,steel,irregular,yes
6061,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.59048,93.85521,footway,2g unreliable,vodafone#idea#bsnl,no,steel,irregular,yes
6062,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.55338,93.85395,footway,2g unreliable,vodafone#idea#bsnl,no,steel,irregular,yes
6063,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.59071,93.85643,footway,2g unreliable,vodafone#idea#bsnl,no,steel,irregular,yes
6078,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.07016,93.59585,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,irregular,yes
6079,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.08114,93.59088,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,irregular,yes
6080,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.08867,93.60028,pakka road,4g reliable,vodafone#bsnl#airtel#jio,no,steel,irregular,yes
6082,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.08678,93.60114,pakka road,4g reliable,vodafone#bsnl#airtel#jio,no,steel,irregular,yes
6083,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.08888,93.60108,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,irregular,yes
6084,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.08606,93.602,kacha road,4g reliable,vodafone#idea#bsnl#jio#airtel,no,steel,yearly,yes
6087,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.087290000000007,93.59229,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,irregular,yes
6089,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.087090000000003,93.59175,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,yearly,yes
6090,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.08707,93.59232,pakka road,4g reliable,vodafone#idea#bsnl#jio#airtel#others,no,steel,irregular,yes
6092,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.087290000000007,93.59141,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,irregular,yes
6093,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.08724,93.59211,kacha road,4g reliable,vodafone#idea#bsnl#jio#airtel,no,steel,irregular,yes
6094,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.08715,93.59221,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,irregular,yes
6096,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.0875,93.59187,kacha road,4g reliable,vodafone#bsnl#jio,no,steel,irregular,yes
6097,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.0896,93.59872,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,irregular,yes
6098,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.08648,93.6021,pakka road,4g reliable,vodafone#idea#bsnl#jio#others#airtel,no,steel,irregular,no
6099,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.086890000000004,93.5929,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,irregular,no
6101,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.086990000000004,93.59268,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,irregular,no
6102,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.08796,93.59924,pakka road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,irregular,no
6103,Energy & ICT,Electricity Pole,Papumpare,Itanagar,Ganga,27.13015,93.73495,kacha road,4g reliable,vodafone#bsnl#jio#airtel,no,steel,irregular,no
6109,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58643,93.84363,footway,2g unreliable,vodafone#idea#bsnl,no,steel,irregular,yes
6110,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58619,93.84412,footway,2g unreliable,vodafone#idea#bsnl,no,steel,irregular,yes
6112,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58501,93.84446,footway,2g unreliable,vodafone#idea#bsnl,no,steel,irregular,yes
6153,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58461,93.84403,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6155,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58466,93.84334,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6164,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58451,93.8432,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6166,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.86499,95.22581,pakka road,4g reliable,airtel#jio#bsnl,no,steel,irregular,no
6167,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.86503,95.22539,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6168,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.864890000000006,95.22593,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6169,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.86481,95.22508,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6170,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.86045,95.22474,pakka road,4g reliable,bsnl#airtel#jio,no,steel,irregular,no
6171,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.85845,95.22387,pakka road,4g reliable,bsnl#airtel#jio,no,steel,irregular,no
6172,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85482,95.22067,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6178,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58081,93.83783,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
6179,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58071,93.83754,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
6180,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.581190000000007,93.83846,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6182,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58132,93.83871,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6183,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.581570000000006,93.83886,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
6184,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58188,93.83906,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6185,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58172,93.83937,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
6186,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.581740000000003,93.83923,kacha road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
6187,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58081,93.83799,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6188,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58133,93.83887,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
6190,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58042,93.83732,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6192,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.58028,93.8373,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
6193,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.580170000000006,93.83689,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
6194,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.57987,93.8365,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6195,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.57981,93.83655,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,no
6196,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.579320000000006,93.83594,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6198,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.57883,93.83517,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6199,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.57813,93.83447,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6200,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.57776,93.83376,pakka road,2g unreliable,vodafone#bsnl#airtel,no,steel,yearly,yes
6211,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomte,28.38875,93.46577,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6212,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomte,27.98689,93.33759,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6213,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomte,27.7619,93.31928,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6214,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomte,28.17267,93.42365,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6216,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomte,28.27593,93.43647,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6218,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomte,28.25174,93.33942,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6219,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomte,27.66788,93.3614,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6220,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomte,27.82346,93.32478,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6221,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomte,28.09517,93.42731,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6227,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomte,28.10809,93.50788,pakka road,4g reliable,vodafone,no,steel,yearly,yes
6229,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomse,27.884970000000006,93.36506,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6230,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomse,28.11616,93.28815,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6232,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomse,28.42096,93.35957,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6233,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomse,28.35169,93.44929,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6234,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomse,28.40485,93.48591,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6235,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomse,28.10647,93.41083,pakka road,4g reliable,vodafone,no,bamboo#steel,monthly,yes
6236,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomse,28.37586,93.45295,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6238,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomse,27.904390000000006,93.3852,pakka road,4g reliable,vodafone,no,steel,monthly,yes
6241,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomse,28.19688,93.47492,kacha road,4g reliable,vodafone,no,steel,monthly,yes
6242,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomse,27.97395,93.44929,kacha road,4g reliable,vodafone,no,steel,monthly,yes
6243,Energy & ICT,Electricity Pole,West Siang,Aalo,Kugi Pomse,28.27593,93.37055,kacha road,4g reliable,vodafone,no,steel,monthly,yes
6251,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.59073,93.85112,footway,2g unreliable,vodafone#bsnl#airtel,no,steel,irregular,yes
6252,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.59045,93.85224,footway,2g unreliable,vodafone#bsnl#airtel,no,steel,irregular,yes
6253,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.59373,93.85133,footway,2g unreliable,vodafone#bsnl#airtel,no,steel,irregular,yes
6255,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.59005,93.84761,footway,2g unreliable,airtel#vodafone#bsnl,no,steel,irregular,yes
6256,Energy & ICT,Electricity Pole,Lower Subansiri,Ziro,Hari,27.59012,93.84865,footway,2g unreliable,vodafone#bsnl#airtel,no,steel,irregular,yes
6287,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.84927,95.21783,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6288,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.84833,95.21871,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6289,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.84971,95.21826,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6290,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.84965,95.21851,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6291,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.851,95.21843,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6292,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85041,95.21889,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6293,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85112,95.21959,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6294,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85157,95.21894,pakka road,4g reliable,bsnl#airtel#jio,no,steel,irregular,no
6295,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85262,95.21949,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6296,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85318,95.2202,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6297,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85255,95.21978,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6298,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85482,95.22026,pakka road,4g reliable,bsnl#airtel#jio,no,steel,irregular,no
6299,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85315,95.2201,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6300,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85413,95.22066,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6301,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85418,95.2204,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6302,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85435,95.22074,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6303,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85505,95.221,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6304,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ruksin,27.85553,95.22082,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6306,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.85564,95.22094,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6308,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.85805,95.22322,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6309,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.85743,95.223,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6310,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.85965,95.22392,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6311,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.86049,95.22407,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6312,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.8603,95.22472,pakka road,4g reliable,jio#bsnl#airtel,no,steel,irregular,no
6313,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.86109,95.22418,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6314,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.86213,95.22528,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6315,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.863000000000003,95.22572,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6316,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.86368,95.22595,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6317,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.86341,95.22603,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6318,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.86413,95.22592,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
6319,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,29.472340000000006,94.17056,pakka road,4g reliable,jio#bsnl#airtel,no,steel,irregular,no
6320,Energy & ICT,Electricity Pole,East Siang,Ruksin,Ngorlung,27.86391,95.2257,pakka road,4g reliable,bsnl#jio#airtel,no,steel,irregular,no
